ds,yhat,yhat_lower,yhat_upper
2023-12-01,2249.7620034685115,1996.7478054183816,2521.2404947899627
2023-12-02,2265.3699810066582,2010.1427124053976,2549.3934401728047
2023-12-03,2196.234107046395,1937.7591961673215,2453.550185492183
2023-12-04,2256.357319760088,1993.740670981617,2522.2914507059136
2023-12-05,2245.0331376435524,2001.6019387136296,2501.1889945092057
2023-12-06,2210.9263732317213,1963.2831346324913,2484.133893190142
2023-12-07,2254.7020067793947,2006.9682508991439,2501.0167322972106
2023-12-08,2239.344842599183,1967.2050613239985,2495.755256458759
2023-12-09,2273.3960737773414,2022.9879860427527,2541.874212365318
2023-12-10,2204.7017131392763,1934.7772968850998,2455.1366499049814
2023-12-11,2244.2265046722086,1997.2321343377087,2518.9728030870774
2023-12-12,2244.907005899629,1989.499454785728,2502.4709259664746
2023-12-13,2206.8586376167877,1926.8856879594455,2465.407605254292
2023-12-14,2251.7655679936106,1996.4446184928663,2507.4228295085713
2023-12-15,2246.8314006467594,1986.7156380141562,2505.2464990152052
2023-12-16,2268.8721911731855,2004.653020736785,2538.1807155141473
2023-12-17,2219.0579445557937,1948.5073250091962,2489.692204614184
2023-12-18,2248.8492918823363,1989.3530557567258,2502.936049821858
2023-12-19,2258.601090690685,1981.9481566377547,2521.4212558753466
2023-12-20,2213.1551000284826,1962.6385582045,2499.5265842186136
2023-12-21,2270.3391118722216,2008.3529733924915,2530.4864915525077
2023-12-22,2247.6978932586826,1988.4554445882525,2505.6657039572538
2023-12-23,2266.8417267805976,2016.9909920316618,2537.2508294113127
2023-12-24,2209.399754711587,1952.340932724141,2454.31006421299
2023-12-25,2260.9461823179176,2012.3574392798778,2524.996125850825
2023-12-26,2258.7347010508474,1998.0034217200657,2518.4710098132978
2023-12-27,2206.674960505976,1956.3386141180108,2483.521410046917
2023-12-28,2254.0960903962678,1971.5735061397281,2505.376489551886
2023-12-29,2257.1851272907584,1999.5912029661995,2514.448844526722
2023-12-30,2272.836844964174,2002.441280063001,2529.3845600438067
2023-12-31,2215.0349513956066,1942.4666525693897,2482.2120076756564
2024-01-01,2258.5809153102837,1980.4432633883055,2508.39726687202
2024-01-02,2255.5876392252603,1980.0360722931578,2519.56736933953
2024-01-03,2214.3704980727466,1942.6585682972932,2482.1749398568163
